type,parameter,value,Time,Simulated Stock Prices
Stock,initial_value,81.7699966430664,,
Stock,drift,3.4449730361652675e-05,,
Stock,volatility,0.0043761603185689,,
Stock,time_horizon,1.0,,
Stock,steps,252.0,,
,,,0.0,81.7699966430664
,,,0.0039682539682539,81.81040679670836
,,,0.0079365079365079,81.81410700479009
,,,0.0119047619047619,81.78571144687203
,,,0.0158730158730158,81.77576119627375
,,,0.0198412698412698,81.79250315408285
,,,0.0238095238095238,81.76183418253838
,,,0.0277777777777777,81.77860228699053
,,,0.0317460317460317,81.78372660814837
,,,0.0357142857142857,81.78723505769999
,,,0.0396825396825396,81.77898212772513
,,,0.0436507936507936,81.77851684267482
,,,0.0476190476190476,81.77102117775402
,,,0.0515873015873015,81.77820320518549
,,,0.0555555555555555,81.78725342786505
,,,0.0595238095238095,81.78865644704035
,,,0.0634920634920634,81.7826053048932
,,,0.0674603174603174,81.73572610434623
,,,0.0714285714285714,81.74840641761399
,,,0.0753968253968253,81.72360012252713
,,,0.0793650793650793,81.68387612032718
,,,0.0833333333333333,81.71040782562585
,,,0.0873015873015873,81.69816297322093
,,,0.0912698412698412,81.69650959509671
,,,0.0952380952380952,81.66348451446153
,,,0.0992063492063492,81.68411188773234
,,,0.1031746031746031,81.66808837931437
,,,0.1071428571428571,81.67027242804566
,,,0.1111111111111111,81.67673311785332
,,,0.115079365079365,81.6317703562957
,,,0.119047619047619,81.66669226196694
,,,0.123015873015873,81.6640790993686
,,,0.1269841269841269,81.66478598670612
,,,0.1309523809523809,81.67242583549523
,,,0.1349206349206349,81.67936283029233
,,,0.1388888888888889,81.6996602496434
,,,0.1428571428571428,81.6778705273935
,,,0.1468253968253968,81.71571816393985
,,,0.1507936507936507,81.71115285354514
,,,0.1547619047619047,81.71988570800286
,,,0.1587301587301587,81.70655430067757
,,,0.1626984126984126,81.71803450746862
,,,0.1666666666666666,81.69926018070517
,,,0.1706349206349206,81.7046920365006
,,,0.1746031746031746,81.69865870016379
,,,0.1785714285714285,81.68197850258424
,,,0.1825396825396825,81.65842817468176
,,,0.1865079365079365,81.69791666714154
,,,0.1904761904761904,81.6714302258104
,,,0.1944444444444444,81.67347775585303
,,,0.1984126984126984,81.67761234302701
,,,0.2023809523809523,81.71568995031463
,,,0.2063492063492063,81.70103950124515
,,,0.2103174603174603,81.72533520232003
,,,0.2142857142857142,81.71431747458062
,,,0.2182539682539682,81.699584321254
,,,0.2222222222222222,81.70011006113401
,,,0.2261904761904761,81.71351942898997
,,,0.2301587301587301,81.72218890685647
,,,0.2341269841269841,81.72799291925192
,,,0.238095238095238,81.77649235032753
,,,0.242063492063492,81.74955036203532
,,,0.246031746031746,81.74463467992622
,,,0.25,81.73832795439483
,,,0.2539682539682539,81.78229879187406
,,,0.2579365079365079,81.80615987617782
,,,0.2619047619047618,81.81336589603538
,,,0.2658730158730158,81.81064533906488
,,,0.2698412698412698,81.78564861727223
,,,0.2738095238095238,81.75059547330089
,,,0.2777777777777778,81.74333160383128
,,,0.2817460317460317,81.72448861597985
,,,0.2857142857142857,81.70020541939044
,,,0.2896825396825396,81.67025256230053
,,,0.2936507936507936,81.71480105315221
,,,0.2976190476190476,81.70710602199121
,,,0.3015873015873015,81.67558933057491
,,,0.3055555555555555,81.7084218015454
,,,0.3095238095238095,81.7028907405112
,,,0.3134920634920635,81.75218103288987
,,,0.3174603174603174,81.72243129417564
,,,0.3214285714285714,81.69575395756719
,,,0.3253968253968253,81.69508598749631
,,,0.3293650793650793,81.68026166417756
,,,0.3333333333333333,81.67486329083006
,,,0.3373015873015872,81.6629906068729
,,,0.3412698412698413,81.61201648939382
,,,0.3452380952380952,81.59198791893074
,,,0.3492063492063492,81.55442188916263
,,,0.3531746031746031,81.5379800921498
,,,0.3571428571428571,81.55581940210335
,,,0.3611111111111111,81.54282746032176
,,,0.365079365079365,81.53366768558554
,,,0.369047619047619,81.5548828626162
,,,0.373015873015873,81.57455716915513
,,,0.376984126984127,81.59867383666226
,,,0.3809523809523809,81.60811343653363
,,,0.3849206349206349,81.56407491073281
,,,0.3888888888888888,81.5752313233039
,,,0.3928571428571428,81.62527083163943
,,,0.3968253968253968,81.62044271185215
,,,0.4007936507936507,81.63060302707893
,,,0.4047619047619047,81.62514895591822
,,,0.4087301587301587,81.64553401247072
,,,0.4126984126984127,81.62847470706028
,,,0.4166666666666666,81.6486800719311
,,,0.4206349206349206,81.64173484542904
,,,0.4246031746031746,81.64391215092252
,,,0.4285714285714285,81.63860994782935
,,,0.4325396825396825,81.62018900006976
,,,0.4365079365079365,81.6002786919725
,,,0.4404761904761904,81.60770288830297
,,,0.4444444444444444,81.58618796318407
,,,0.4484126984126984,81.57903603942924
,,,0.4523809523809523,81.59027881375393
,,,0.4563492063492063,81.61791618720308
,,,0.4603174603174603,81.65408765384949
,,,0.4642857142857142,81.65765952312356
,,,0.4682539682539682,81.6843488032323
,,,0.4722222222222222,81.66881381273937
,,,0.4761904761904761,81.69229690355948
,,,0.4801587301587301,81.66120634564894
,,,0.4841269841269841,81.62715906392044
,,,0.4880952380952381,81.57912565479683
,,,0.492063492063492,81.5861318129078
,,,0.496031746031746,81.60547636344394
,,,0.5,81.61157440965216
,,,0.503968253968254,81.61892805235917
,,,0.5079365079365079,81.60262582878555
,,,0.5119047619047619,81.57597300062464
,,,0.5158730158730158,81.57035102085712
,,,0.5198412698412698,81.61162438807014
,,,0.5238095238095237,81.60787050806924
,,,0.5277777777777778,81.62341266588454
,,,0.5317460317460317,81.63516262295444
,,,0.5357142857142857,81.63531163180608
,,,0.5396825396825397,81.6326383194347
,,,0.5436507936507936,81.64438452152149
,,,0.5476190476190476,81.66946218848106
,,,0.5515873015873015,81.66855372269069
,,,0.5555555555555556,81.67016136062556
,,,0.5595238095238095,81.68563419510025
,,,0.5634920634920635,81.70644945629692
,,,0.5674603174603174,81.69580932812423
,,,0.5714285714285714,81.70444757213805
,,,0.5753968253968254,81.67793023768667
,,,0.5793650793650793,81.63558859945894
,,,0.5833333333333333,81.64143122788954
,,,0.5873015873015872,81.6480414195208
,,,0.5912698412698413,81.64736478765899
,,,0.5952380952380952,81.65397672704388
,,,0.5992063492063492,81.62251292854414
,,,0.6031746031746031,81.60753479161619
,,,0.6071428571428571,81.57934174312376
,,,0.611111111111111,81.55926406914278
,,,0.615079365079365,81.53884438828976
,,,0.6190476190476191,81.5145853511964
,,,0.623015873015873,81.52632278372097
,,,0.626984126984127,81.54364153152267
,,,0.6309523809523809,81.54640703739896
,,,0.6349206349206349,81.54778571613782
,,,0.6388888888888888,81.58139622698872
,,,0.6428571428571428,81.57509528215883
,,,0.6468253968253967,81.59157498617434
,,,0.6507936507936507,81.60843977930398
,,,0.6547619047619048,81.5861751774547
,,,0.6587301587301587,81.57735142278658
,,,0.6626984126984127,81.56721660138584
,,,0.6666666666666666,81.54970685612464
,,,0.6706349206349206,81.5569365239936
,,,0.6746031746031745,81.56296862387298
,,,0.6785714285714285,81.60293285480284
,,,0.6825396825396826,81.58510243455123
,,,0.6865079365079365,81.56121511984566
,,,0.6904761904761905,81.55888724967342
,,,0.6944444444444444,81.56221119493031
,,,0.6984126984126984,81.52944888896295
,,,0.7023809523809523,81.54668400638002
,,,0.7063492063492063,81.55529547042025
,,,0.7103174603174602,81.54830705165868
,,,0.7142857142857142,81.61148029201965
,,,0.7182539682539683,81.62346328265909
,,,0.7222222222222222,81.59527236026643
,,,0.7261904761904762,81.56896585436105
,,,0.7301587301587301,81.58250722216638
,,,0.7341269841269841,81.58904431626411
,,,0.738095238095238,81.59759883948406
,,,0.742063492063492,81.5832297913377
,,,0.746031746031746,81.58794962601596
,,,0.75,81.60288240571663
,,,0.753968253968254,81.5894499641537
,,,0.7579365079365079,81.59015392972094
,,,0.7619047619047619,81.58702634541571
,,,0.7658730158730158,81.61850049950131
,,,0.7698412698412698,81.6205664576789
,,,0.7738095238095237,81.64496776428983
,,,0.7777777777777777,81.63696600334217
,,,0.7817460317460317,81.65002139504224
,,,0.7857142857142857,81.62967979711125
,,,0.7896825396825397,81.59056392726477
,,,0.7936507936507936,81.54857413562503
,,,0.7976190476190476,81.57281557429344
,,,0.8015873015873015,81.57685851261094
,,,0.8055555555555555,81.60194451734866
,,,0.8095238095238095,81.58651837738658
,,,0.8134920634920635,81.59061508928623
,,,0.8174603174603174,81.60399032544278
,,,0.8214285714285714,81.61833305273586
,,,0.8253968253968254,81.62943981002385
,,,0.8293650793650793,81.62033091721608
,,,0.8333333333333333,81.5918441677836
,,,0.8373015873015872,81.55369884401242
,,,0.8412698412698412,81.54138888603728
,,,0.8452380952380952,81.52943892196089
,,,0.8492063492063492,81.51992598659785
,,,0.8531746031746031,81.51783389073363
,,,0.8571428571428571,81.52783511545913
,,,0.861111111111111,81.54976362905101
,,,0.865079365079365,81.58082222107186
,,,0.869047619047619,81.5483516359842
,,,0.873015873015873,81.59172387332775
,,,0.876984126984127,81.5915854358669
,,,0.8809523809523809,81.57802205965409
,,,0.8849206349206349,81.56155573463373
,,,0.8888888888888888,81.56887162348309
,,,0.8928571428571428,81.6054785966082
,,,0.8968253968253967,81.59487980079092
,,,0.9007936507936508,81.63800658142056
,,,0.9047619047619048,81.62708920529361
,,,0.9087301587301588,81.64272520341918
,,,0.9126984126984128,81.61992418287636
,,,0.9166666666666666,81.66375113054559
,,,0.9206349206349206,81.67251711297821
,,,0.9246031746031744,81.66012247514062
,,,0.9285714285714284,81.64927466094943
,,,0.9325396825396824,81.62331670006772
,,,0.9365079365079364,81.65691361124485
,,,0.9404761904761904,81.66021067894464
,,,0.9444444444444444,81.69949514729369
,,,0.9484126984126984,81.69813478437172
,,,0.9523809523809524,81.68297408988042
,,,0.9563492063492064,81.68772898463897
,,,0.9603174603174602,81.6911775500475
,,,0.9642857142857142,81.68317451745988
,,,0.968253968253968,81.68006723457106
,,,0.9722222222222222,81.61627995555355
,,,0.9761904761904762,81.63432698760275
,,,0.98015873015873,81.66157331590334
,,,0.984126984126984,81.66314136486733
,,,0.988095238095238,81.66398836056511
,,,0.992063492063492,81.69974938493742
,,,0.996031746031746,81.68626297319769
,,,1.0,81.68241725990566
,,,0.0,81.7699966430664
,,,0.003968253968253968,81.7784664347029
,,,0.007936507936507936,81.69524586343468
,,,0.011904761904761904,81.69428239146224
,,,0.015873015873015872,81.70162696507526
,,,0.01984126984126984,81.69205375574964
,,,0.023809523809523808,81.67425337953455
,,,0.027777777777777776,81.66905668200948
,,,0.031746031746031744,81.65810229450908
,,,0.03571428571428571,81.67581498482842
,,,0.03968253968253968,81.68653531791807
,,,0.04365079365079365,81.71259450751452
,,,0.047619047619047616,81.7515081743514
,,,0.051587301587301584,81.75260973384798
,,,0.05555555555555555,81.7569153367208
,,,0.05952380952380952,81.73955246772753
,,,0.06349206349206349,81.75703732845244
,,,0.06746031746031746,81.77225715150254
,,,0.07142857142857142,81.78637440895574
,,,0.07539682539682539,81.77481817742147
,,,0.07936507936507936,81.7877965761611
,,,0.08333333333333333,81.76074370634905
,,,0.0873015873015873,81.72921589700333
,,,0.09126984126984126,81.72706793359441
,,,0.09523809523809523,81.72815039261523
,,,0.0992063492063492,81.75165311291732
,,,0.10317460317460317,81.7414658098085
,,,0.10714285714285714,81.79116040671934
,,,0.1111111111111111,81.77097332939061
,,,0.11507936507936507,81.82384824655195
,,,0.11904761904761904,81.86772276093805
,,,0.12301587301587301,81.89846394972342
,,,0.12698412698412698,81.92606107434437
,,,0.13095238095238093,81.93982304407464
,,,0.1349206349206349,81.9052963947447
,,,0.1388888888888889,81.90314963058569
,,,0.14285714285714285,81.92230484616326
,,,0.1468253968253968,81.99227639812871
,,,0.15079365079365079,81.97550568362288
,,,0.15476190476190477,81.9821090065296
,,,0.15873015873015872,81.96885828085576
,,,0.16269841269841268,81.97951697946908
,,,0.16666666666666666,81.98153391760286
,,,0.17063492063492064,81.97381568488197
,,,0.1746031746031746,82.01005475541658
,,,0.17857142857142855,82.01450347378282
,,,0.18253968253968253,82.0093102685955
,,,0.1865079365079365,82.01719338253235
,,,0.19047619047619047,81.97674691435559
,,,0.19444444444444442,81.99521762997567
,,,0.1984126984126984,81.9654668471574
,,,0.20238095238095238,81.98158695194996
,,,0.20634920634920634,81.96868809435308
,,,0.2103174603174603,81.97175749304591
,,,0.21428571428571427,81.98457477228675
,,,0.21825396825396826,81.9950197329685
,,,0.2222222222222222,81.99449296665043
,,,0.22619047619047616,81.98716341081744
,,,0.23015873015873015,81.96784047845594
,,,0.23412698412698413,81.9405527811271
,,,0.23809523809523808,81.90439294746663
,,,0.24206349206349204,81.87831056867829
,,,0.24603174603174602,81.86253037722545
,,,0.25,81.89730565106565
,,,0.25396825396825395,81.89332735675117
,,,0.2579365079365079,81.91019010231365
,,,0.26190476190476186,81.97672874940899
,,,0.26587301587301587,81.97849331857849
,,,0.2698412698412698,81.96916486163767
,,,0.2738095238095238,81.96076006977998
,,,0.2777777777777778,81.93384542403494
,,,0.28174603174603174,81.93532808419451
,,,0.2857142857142857,81.95851495866529
,,,0.28968253968253965,81.96046295284599
,,,0.2936507936507936,81.96298455710193
,,,0.2976190476190476,81.98584778669986
,,,0.30158730158730157,81.96408829355468
,,,0.3055555555555555,81.98616568932997
,,,0.30952380952380953,81.99158268566738
,,,0.3134920634920635,82.03854369081614
,,,0.31746031746031744,82.02046253466125
,,,0.3214285714285714,82.03391730105481
,,,0.32539682539682535,82.0124690205342
,,,0.32936507936507936,82.02910922723295
,,,0.3333333333333333,82.07293576758046
,,,0.33730158730158727,82.07784189401401
,,,0.3412698412698413,82.07595424835992
,,,0.34523809523809523,82.04340475690822
,,,0.3492063492063492,82.06433687152037
,,,0.35317460317460314,82.02699578298568
,,,0.3571428571428571,82.00380466605557
,,,0.3611111111111111,81.98174535796724
,,,0.36507936507936506,82.01053580390074
,,,0.369047619047619,82.0032413302153
,,,0.373015873015873,81.96985111655061
,,,0.376984126984127,81.97511356186583
,,,0.38095238095238093,81.9686360022762
,,,0.3849206349206349,81.9775481643104
,,,0.38888888888888884,81.96071616586794
,,,0.39285714285714285,81.9706694968814
,,,0.3968253968253968,81.96750389684735
,,,0.40079365079365076,81.98891664766731
,,,0.40476190476190477,82.00646327412542
,,,0.4087301587301587,82.01631060965798
,,,0.4126984126984127,81.99907059897903
,,,0.41666666666666663,82.02455845252821
,,,0.4206349206349206,82.02507941586632
,,,0.4246031746031746,82.05440366472439
,,,0.42857142857142855,82.03777918095416
,,,0.4325396825396825,82.09340585116375
,,,0.4365079365079365,82.07865868743154
,,,0.44047619047619047,82.06510483466933
,,,0.4444444444444444,82.08925177072824
,,,0.4484126984126984,82.10847447887419
,,,0.45238095238095233,82.08766991780207
,,,0.45634920634920634,82.11040461786808
,,,0.4603174603174603,82.1037976030155
,,,0.46428571428571425,82.12809738221388
,,,0.46825396825396826,82.14100121366438
,,,0.4722222222222222,82.14870602286211
,,,0.47619047619047616,82.13458488576337
,,,0.4801587301587301,82.12227103453024
,,,0.4841269841269841,82.08807399632501
,,,0.4880952380952381,82.05084449982053
,,,0.49206349206349204,82.08855287160388
,,,0.496031746031746,82.06632754640962
,,,0.5,82.051871716687
,,,0.503968253968254,82.03548744985585
,,,0.5079365079365079,82.04901935404591
,,,0.5119047619047619,82.06362013888447
,,,0.5158730158730158,82.06585066553808
,,,0.5198412698412698,82.06287038464029
,,,0.5238095238095237,82.02550928460957
,,,0.5277777777777778,81.98730819563146
,,,0.5317460317460317,82.00715072730137
,,,0.5357142857142857,82.0400461188635
,,,0.5396825396825397,82.02565560403596
,,,0.5436507936507936,82.01015288696595
,,,0.5476190476190476,82.00200006163888
,,,0.5515873015873015,81.99298019755504
,,,0.5555555555555556,81.9921589162628
,,,0.5595238095238095,81.99515390287704
,,,0.5634920634920635,81.99108431682535
,,,0.5674603174603174,82.00373244827968
,,,0.5714285714285714,81.98134309567983
,,,0.5753968253968254,82.02517981381276
,,,0.5793650793650793,82.03501370465895
,,,0.5833333333333333,82.02851155728686
,,,0.5873015873015872,82.01630727732088
,,,0.5912698412698413,82.02488122499393
,,,0.5952380952380952,82.03128683978329
,,,0.5992063492063492,82.01064357177616
,,,0.6031746031746031,81.98807247747085
,,,0.6071428571428571,81.98114601921016
,,,0.611111111111111,82.01353576805403
,,,0.615079365079365,82.03964833910024
,,,0.6190476190476191,82.05855678525515
,,,0.623015873015873,82.0970263356862
,,,0.626984126984127,82.11775479320342
,,,0.6309523809523809,82.09831874989244
,,,0.6349206349206349,82.09182265283712
,,,0.6388888888888888,82.08516745697023
,,,0.6428571428571428,82.07309145932881
,,,0.6468253968253967,82.06067036783976
,,,0.6507936507936507,82.04563710196359
,,,0.6547619047619048,82.07009705068072
,,,0.6587301587301587,82.09761769826562
,,,0.6626984126984127,82.1105543299924
,,,0.6666666666666666,82.10064722461549
,,,0.6706349206349206,82.0587574316122
,,,0.6746031746031745,82.05488330156803
,,,0.6785714285714285,82.06316549790668
,,,0.6825396825396826,82.06745986820238
,,,0.6865079365079365,82.05505115904575
,,,0.6904761904761905,82.09456853918208
,,,0.6944444444444444,82.10462316403533
,,,0.6984126984126984,82.0898087873977
,,,0.7023809523809523,82.09064478950745
,,,0.7063492063492063,82.10312262890406
,,,0.7103174603174602,82.09849392440525
,,,0.7142857142857142,82.05461691568084
,,,0.7182539682539683,82.06546428850633
,,,0.7222222222222222,82.05964594526415
,,,0.7261904761904762,82.05577871814319
,,,0.7301587301587301,82.06081218226099
,,,0.7341269841269841,82.07463053120112
,,,0.738095238095238,82.10116920688591
,,,0.742063492063492,82.15033210525867
,,,0.746031746031746,82.17443413780511
,,,0.75,82.17682505681701
,,,0.753968253968254,82.15050523116994
,,,0.7579365079365079,82.13393599443596
,,,0.7619047619047619,82.13671367460097
,,,0.7658730158730158,82.10733766064354
,,,0.7698412698412698,82.13014427558612
,,,0.7738095238095237,82.16560593626384
,,,0.7777777777777777,82.20446804192109
,,,0.7817460317460317,82.17646836343474
,,,0.7857142857142857,82.20551243381618
,,,0.7896825396825397,82.17024224957822
,,,0.7936507936507936,82.19459493667478
,,,0.7976190476190476,82.1887476354987
,,,0.8015873015873015,82.23647558645582
,,,0.8055555555555555,82.236622661752
,,,0.8095238095238095,82.24818149583906
,,,0.8134920634920635,82.26554863066981
,,,0.8174603174603174,82.27486286792046
,,,0.8214285714285714,82.30425834376192
,,,0.8253968253968254,82.28315151712673
,,,0.8293650793650793,82.28952000477992
,,,0.8333333333333333,82.27547910777312
,,,0.8373015873015872,82.23230755929774
,,,0.8412698412698412,82.25596309721355
,,,0.8452380952380952,82.26463567693351
,,,0.8492063492063492,82.27567824785324
,,,0.8531746031746031,82.30909897013508
,,,0.8571428571428571,82.3389367812087
,,,0.861111111111111,82.40508130150431
,,,0.865079365079365,82.46650084633673
,,,0.869047619047619,82.45305970831537
,,,0.873015873015873,82.46274963553543
,,,0.876984126984127,82.44878601350258
,,,0.8809523809523809,82.46002515893393
,,,0.8849206349206349,82.4602943478048
,,,0.8888888888888888,82.44958971800767
,,,0.8928571428571428,82.44722177329957
,,,0.8968253968253967,82.44873802955054
,,,0.9007936507936507,82.44641481309033
,,,0.9047619047619047,82.44677564152887
,,,0.9087301587301587,82.41355116899155
,,,0.9126984126984127,82.39880032397832
,,,0.9166666666666666,82.37444671400335
,,,0.9206349206349206,82.33416332287202
,,,0.9246031746031745,82.32354595834056
,,,0.9285714285714285,82.31256568319411
,,,0.9325396825396824,82.33781580641217
,,,0.9365079365079365,82.31884294640341
,,,0.9404761904761905,82.3131991779856
,,,0.9444444444444444,82.29362582307539
,,,0.9484126984126984,82.31060945491978
,,,0.9523809523809523,82.27005905600323
,,,0.9563492063492063,82.2531897263337
,,,0.9603174603174602,82.25471176782521
,,,0.9642857142857142,82.25533043984878
,,,0.9682539682539681,82.24380148553932
,,,0.9722222222222222,82.2477997566159
,,,0.9761904761904762,82.25920442772639
,,,0.9801587301587301,82.23940717405407
,,,0.9841269841269841,82.23980288265668
,,,0.988095238095238,82.27109066315802
,,,0.992063492063492,82.26330109755237
,,,0.9960317460317459,82.26446468006579
,,,1.0,82.2446373291721
